title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,ratings_per_page,page_group,cluster,nome_cluster
The Rattle-Rat,Janwillem van de Wetering,3.97,eng,293,174,8,2003-07-01,Soho Press,0.5938566552901023,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,3.57,eng,149,39,5,1998-07-01,Soho Press,0.26174496644295303,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Revolutionary Girl Utena  Vol. 2: To Plant,Chiho Saito,4.0,eng,200,1292,20,2004-03-10,VIZ Media LLC,6.46,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Revolutionary Girl Utena  Vol. 3: To Sprout,Chiho Saito/Be-Pas,4.05,eng,200,1153,16,2004-02-04,VIZ Media LLC,5.765,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Revolutionary Girl Utena  Vol. 4: To Bud,Chiho Saito,4.06,eng,192,1060,18,2003-10-01,VIZ Media LLC,5.520833333333333,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Revolutionary Girl Utena  Vol. 5: To Blossom,Chiho Saito/Lillian Olsen/Be-Papas,4.02,eng,168,1017,33,2004-03-03,VIZ Media LLC,6.053571428571429,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Enneads,Plotinus/Stephen MacKenna/John M. Dillon,4.06,eng,688,2481,35,1991-06-27,Penguin Classics,3.6061046511627906,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Ennead IV (Plotinus IV),Plotinus/A.H. Armstrong,4.52,eng,464,27,3,1984-01-01,Loeb Classical Library 443,0.05818965517241379,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers/Ralph Manheim,3.92,eng,138,42,4,1974-10-23,Harvest Books/Harcourt,0.30434782608695654,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Cultural Cold War: The CIA and the World of Arts and Letters,Frances Stonor Saunders,4.01,eng,509,13,1,2001-04-01,The New Press,0.025540275049115914,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Trust Fund,Stephen W. Frey,3.72,eng,358,607,22,2002-01-02,Fawcett Books,1.6955307262569832,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Chairman (Christian Gillette  #1),Stephen W. Frey,3.98,eng,415,2173,89,2005-12-27,Fawcett Books,5.236144578313253,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh,3.61,eng,128,27,4,2006-03-06,Gallopade International,0.2109375,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Mystery in the Rocky Mountains,Carole Marsh,3.73,eng,145,34,6,2001-04-01,Carole Marsh Mysteries,0.23448275862068965,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Mystery on the Mighty Mississippi,Carole Marsh,3.5,eng,142,26,1,2001-04-01,Carole Marsh Mysteries,0.18309859154929578,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Medal of Honor: Rising Sun (Prima's Official Strategy Guide),Mark Cohen,3.67,eng,96,3,1,2003-11-18,Prima Games,0.03125,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide),Peter Olafson,4.29,eng,432,57,4,2007-09-10,Prima Games,0.13194444444444445,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Social Intelligence: The New Science of Human Relationships,Daniel Goleman,3.98,eng,403,10327,318,2006-09-26,Bantam Books,25.62531017369727,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis,Daniel Goleman/Warren Bennis,3.82,eng,0,11,2,2006-11-14,Macmillan Audio,inf,,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,4.01,eng,384,63501,1663,2006-09-26,Bantam,165.3671875,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,eng,288,302,8,2003-01-14,Shambhala,1.0486111111111112,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The MacMillan Bible Atlas,Yohanan Aharoni/Michael Avi-Yonah,4.32,eng,215,14,2,1993-03-17,Webster's New World,0.06511627906976744,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Paris 1919: Six Months that Changed the World,Margaret MacMillan/Richard Holbrooke,4.08,eng,570,9679,640,2003-09-09,Random House Trade,16.980701754385965,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,Xenophon/Edgar C. Marchant/G.W. Bowersock,4.0,eng,576,19,2,1925-01-01,Harvard University Press,0.03298611111111111,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Primary English: Knowledge and Understanding,Jane Medwell/David Wray,3.87,eng,218,1,0,2007-04-01,Learning Matters,0.0045871559633027525,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich,3.37,eng,552,15,4,1965-02-01,McGraw-Hill,0.02717391304347826,501-700,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Wissenschaft der Logik: Die Lehre Vom Begriff (1816),Georg Wilhelm Friedrich Hegel,4.78,ger,337,0,0,1994-01-01,F. Meiner,0.0,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Existentialism from Dostoevsky to Sartre,Walter Kaufmann,4.08,eng,384,5011,88,1975-03-01,Plume,13.049479166666666,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Anti-Semite and Jew: An Exploration of the Etiology of Hate,Jean-Paul Sartre/Michael Walzer/George J. Becker,3.8,eng,176,631,60,1995-04-25,Schocken,3.585227272727273,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
CSS: The Definitive Guide,Eric A. Meyer,4.0,eng,518,961,29,2006-11-01,O'Reilly Media,1.8552123552123552,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,eng,192,8634,118,2007-08-14,VIZ Media LLC,44.96875,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower,4.57,eng,240,2779,19,2006-01-10,VIZ Media LLC,11.579166666666667,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,4.6,eng,192,7480,119,2007-03-20,VIZ Media LLC,38.958333333333336,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Programming in C,Stephen G. Kochan,3.96,eng,576,222,16,2004-07-08,Sams,0.3854166666666667,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Java: An Introduction to Problem Solving and Programming,Walter J. Savitch,3.85,eng,1060,26,1,2004-12-01,Prentice Hall,0.024528301886792454,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Absolute C++,Walter J. Savitch,3.83,eng,943,36,4,2007-03-01,Addison Wesley,0.03817603393425239,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Odyssey,Homer/Edward McCrorie/Richard P. Martin,3.76,eng,472,57,2,2005-08-23,Johns Hopkins University Press,0.12076271186440678,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Odyssey (New Translations from Antiquity),Homer/Edward McCrorie/Richard P. Martin,3.76,grc,472,6,1,2004-04-08,Johns Hopkins University Press,0.012711864406779662,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Bulfinch's Mythology,Thomas Bulfinch/Richard P. Martin,4.1,eng,768,66,7,1991-12-24,Collins Reference,0.0859375,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,3.79,eng,178,23,1,2007-04-12,The Guilford Press,0.12921348314606743,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Seven Gothic Tales,Isak Dinesen/Karen Blixen,3.93,eng,368,85,12,2002-10-31,Penguin Classics,0.23097826086956522,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Last Tales,Isak Dinesen/Karen Blixen,4.11,eng,352,332,22,1991-12-03,Vintage,0.9431818181818182,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Isak Dinesen: The Life of a Storyteller,Judith Thurman,4.06,eng,512,1041,53,1995-10-15,Picador,2.033203125,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,4.24,eng,462,9298,312,1989-10-23,Vintage,20.125541125541126,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Letters from Africa  1914-1931,Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born,4.21,eng,516,489,12,1984-04-15,University Of Chicago Press,0.9476744186046512,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Witness,Karen Hesse,3.72,eng,161,4667,703,2003-03-01,Scholastic Paperbacks,28.987577639751553,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Cats In Krasinski Square,Karen Hesse/Wendy Watson,4.13,eng,32,955,195,2004-08-01,Scholastic Press,29.84375,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Music of Dolphins,Karen Hesse,3.82,eng,181,6015,566,1998-02-01,Scholastic Paperbacks,33.232044198895025,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists,Erin McKean,3.59,eng,372,124,17,2001-10-17,Mariner Books,0.3333333333333333,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Sisters,Danielle Steel,3.85,eng,341,15495,1037,2007-02-13,Delacorte Press,45.43988269794721,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Long Road Home,Danielle Steel,4.0,eng,476,7407,297,1999-03-04,Corgi,15.5609243697479,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Three Plays of Euripides: Alcestis/Medea/The Bacchae,Euripides/Paul Roche,3.97,eng,144,243,23,1974-02-17,W.W. Norton & Company,1.6875,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Leadership Challenge,James M. Kouzes,4.05,eng,50,0,0,2004-12-01,Pfeiffer & Company,0.0,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Kestrel (Westmark  #2),Lloyd Alexander,3.98,eng,244,2742,104,2002-06-10,Firebird Books,11.237704918032787,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1),Richard A. Knaak,3.74,eng,297,59,4,2006-07-25,Ace Books,0.19865319865319866,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Firedrake (Dragonrealm #1),Richard A. Knaak,3.78,eng,276,638,39,2000-06-01,Backinprint.com,2.3115942028985508,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Night of Blood (Dragonlance: The Minotaur Wars  #1),Richard A. Knaak/Margaret Weis,3.91,eng,372,1307,22,2004-02-01,Wizards of the Coast,3.513440860215054,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),Richard A. Knaak,3.91,eng,288,43,4,2006-09-26,Ace,0.14930555555555555,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Children of the Drake (Dragonrealm: Origins  #2),Richard A. Knaak,3.88,eng,292,167,8,2000-05-01,Backinprint.com,0.571917808219178,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,3.99,eng,724,10891,230,1999-05-01,Plume,15.042817679558011,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Beauty's Punishment,A.N. Roquelaure/Anne Rice,3.62,eng,233,426,30,1984-06-01,Plume,1.8283261802575108,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,3.97,eng,112,400,32,2003-09-01,Little  Brown Books for Young Readers,3.5714285714285716,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,3.88,eng,112,782,84,2003-09-01,Little  Brown Books for Young Readers,6.982142857142857,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.03,eng,128,466,15,2007-02-27,Random House Books for Young Readers,3.640625,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Final Battle (Tales from the Odyssey  #6),Mary Pope Osborne/Troy Howell,4.08,eng,112,263,17,2005-07-01,Little  Brown Books for Young Readers,2.3482142857142856,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.05,eng,119,1073,30,2004-06-08,Random House Books for Young Readers,9.016806722689076,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Ancient Rome and Pompeii (Magic Tree House Research Guide  #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.07,eng,128,659,30,2006-04-25,Random House for Young Readers,5.1484375,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,4.04,eng,0,7,0,2004-08-10,Listening Library (Audio),inf,,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Earthquake in the Early Morning (Magic Tree House  #24),Mary Pope Osborne/Salvatore Murdocca,3.94,eng,96,6816,227,2010-06-15,Random House for Young Readers,71.0,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,4.35,eng,1136,19542,184,1994-04-17,Liveright/W.W. Norton & Company  Inc.,17.202464788732396,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,eng,208,12438,264,2007-08-17,Liveright,59.79807692307692,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,eng,208,1206,49,1996-08-17,Liveright Publishing Corp.,5.798076923076923,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,3.69,eng,240,19,4,2007-04-05,Gibbs Smith,0.07916666666666666,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Coal Tattoo,Silas House,4.04,eng,368,1789,144,2005-08-30,Ballantine Books,4.861413043478261,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Clay's Quilt,Silas House,3.95,eng,320,2685,235,2002-02-26,Ballantine Books,8.390625,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Things Pondered: From the Heart of a Lesser Woman,Beth Moore,4.09,eng,160,283,24,2004-04-01,B Books,1.76875,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Scholastic Success with 4th Grade Workbook,Terry Cooper,4.12,eng,416,8,0,2003-06-01,Teaching Resources,0.019230769230769232,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,4.0,eng,144,289,11,2004-04-01,Marvel Comics Group,2.0069444444444446,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,3.85,eng,408,5729,256,2006-04-25,Luna Books,14.041666666666666,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Coyote Dreams (Walker Papers  #3),C.E. Murphy,4.0,eng,408,5810,200,2007-04-24,Luna Books,14.240196078431373,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,3.96,eng,304,49,3,1999-12-01,Univ Of Minnesota Press,0.1611842105263158,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Time for Revolution,Antonio Negri/Matteo Mandarini,3.7,eng,271,45,2,2005-05-01,Bloomsbury Academic,0.16605166051660517,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,4.12,eng,265,8,1,2005-07-20,Pluto Press,0.03018867924528302,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,eng,432,38757,826,2006-10-10,Atria Books,89.71527777777777,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,eng,467,768,47,2007-08-28,Pocket Books,1.6445396145610278,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,eng,462,10,1,2007-01-01,Center Point,0.021645021645021644,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
President Dad  Volume 2,Ju-Yeon Rhim,3.49,eng,168,73,1,2005-03-08,TokyoPop,0.43452380952380953,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,3.81,eng,348,165,24,2007-03-01,Avery,0.47413793103448276,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Dark Water,Kōji Suzuki/Glynne Walley,3.61,eng,279,2433,146,2006-06-06,Vertical,8.720430107526882,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Dark Water's Embrace (Mictlan  #1),Stephen Leigh,3.77,eng,331,78,10,1998-03-01,Harper Voyager,0.23564954682779457,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
In Dark Waters,Mary Burton,3.81,eng,249,95,10,2005-06-28,Silhouette Books,0.3815261044176707,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,eng,352,1372,87,1998-09-01,Our Daily Bread Publishing,3.897727272727273,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,3.96,eng,160,1369,17,1987-05-01,Bethany House Publishers,8.55625,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,eng,399,1458,98,2003-06-16,St. Martin's True Crime,3.654135338345865,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
